sale_price,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
8000,212,70,70230,89670,9390,NA,W,1044,97,4,2,2,7,4,3,3,1,5,2,0,1,3,1,2,2,2,2,7,NA,NA,NA,0,1800,2,2,2,3,NA,NA,CHICAGO,60628,1477,0.42044685172647256,0.3358158429248477,0.00338524035206499,0.1740013540961408,0.12593094109681788,14000,Chicago,0,0,1,0,0,0,PULLMAN,CORLISS HS,6.848,42263,FALSE,FALSE,FALSE
258900,205,16,16030,262560,32720,NA,W,6545,68,NA,2,1,5,3,1,3,1,5,1,1,3,1,1,2,NA,2,2,1,2,2,2,0,1396,2,1,2,NA,NA,NA,MOUNT PROSPECT,60056,6380,0.8775862068965518,0.01442006269592476,0.03918495297805643,0.02288401253918495,0.08746081504702194,51089,Mount Prospect,0,0,1,0,0,0,SCHOOL DISTRICT  57,ARLINGTON HTS TWNSHP H S 214,10.892,102379,FALSE,TRUE,TRUE
420000,203,71,71071,274270,76530,NA,W,5669,61,NA,1,1,6,3,1,1,1,5,1,1,3,1,1,2,NA,2,2,3,1,2,2,0,1254,2,1,1,NA,NA,NA,CHICAGO,60630,6011,0.4886042255864249,0.00415904175677923,0.18100149725503245,0.29229745466644486,0.06371651971385793,14000,Chicago,0,0,1,0,0,0,PALMER,TAFT HS,7.29,70682,FALSE,TRUE,TRUE
199900,205,72,72423,173440,41150,NA,W,4332,70,NA,2,1,4,2,1,1,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,966,2,1,2,NA,NA,NA,CHICAGO,60655,3032,0.6101583113456465,0.3308047493403694,0,0.05903693931398417,0,14000,Chicago,0,0,4,1,0,0,CLISSOLD,MORGAN PARK HS,6.803,88224,FALSE,TRUE,TRUE
185000,205,39,39310,122300,22120,NA,W,5206,68,NA,2,1,6,3,3,1,1,5,2,0,1,2,1,NA,NA,2,2,2,1,2,2,0,1650,2,1,2,3,NA,NA,EVERGREEN PARK,60805,4428,0.3453026196928636,0.3888888888888889,0,0.22831978319783197,0.06752484191508581,24634,Evergreen Park,0,0,1,0,0,0,SCHOOL DISTRICT  124,COMMUNITY HIGH SCHOOL  231,14.866,64102,FALSE,TRUE,TRUE
55000,234,13,13240,72730,22770,NA,W,8280,43,NA,1,1,5,2,3,1,1,5,2,0,3,1,1,2,NA,2,2,3,1,2,2,0,1066,2,1,4,NA,NA,NA,COUNTRY CLUB HILLS,60478,5257,0.0831272588929047,0.8889100247289329,0,0.0199733688415446,0.00798934753661784,16691,Country Club Hills,0,0,1,0,0,0,SCHOOL DISTRICT  144,COMMUNITY HIGH SCHOOL  228,24.306,48975,FALSE,TRUE,TRUE
638000,205,22,22080,294240,43870,NA,W,6500,68,NA,3,1,8,4,4,3,1,5,1,1,3,2,0,2,2,2,2,2,1,2,2,0,2199,2,1,2,NA,NA,NA,NILES,60714,5040,0.7507936507936508,0.0246031746031746,0.14662698412698413,0.06805555555555555,0.01964285714285714,53000,Niles,0,0,1,0,0,0,SCHOOL DISTRICT C C  64,MAINE TOWNSHIP HIGH SCHOOL  207,9.371,71044,FALSE,TRUE,TRUE
53418,202,12,12032,63790,18000,NA,W,7200,44,NA,1,1,5,3,2,3,1,5,2,0,3,1,0,2,NA,2,2,1,1,1,2,0,965,2,1,1,NA,NA,NA,GLENWOOD,60425,4966,0.1761981474023359,0.7184857027788965,8.054772452678212e-4,0.07410390656463955,0.0590012082158679,30029,Glenwood,0,0,1,0,0,0,SCHOOL DISTRICT  167,BLOOM TOWNSHIP HIGH SCHOOL  206,17.123,57361,FALSE,TRUE,TRUE
125000,203,36,36041,130790,53200,NA,T,10640,63,NA,1,1,5,3,1,1,1,5,2,1,3,1,0,NA,NA,2,2,1,1,1,2,0,1242,2,1,1,NA,NA,NA,BURBANK,60459,5379,0.6828406767057074,0.02453987730061349,0,0.29131808886410115,0.00260271425915597,09642,Burbank,0,0,5,0,0,0,SCHOOL DISTRICT  111,COMMUNITY HIGH SCHOOL  220,12.569,58153,FALSE,TRUE,TRUE
63000,202,13,13312,73850,48750,NA,O,15000,77,NA,1,1,7,3,4,3,1,5,2,0,2,1,0,2,NA,2,2,3,1,1,2,0,727,2,1,5,1,NA,NA,OAK FOREST,60452,6335,0.7818468823993686,0.03630623520126282,0.04972375690607734,0.1292817679558011,0.00568271507498026,54638,Oak Forest,0,0,1,0,0,0,SCHOOL DISTRICT  142,COMMUNITY HIGH SCHOOL  228,13.604,61461,FALSE,TRUE,TRUE
200000,234,31,31110,218090,59530,NA,W,11907,49,NA,2,1,8,4,3,1,1,5,1,1,3,2,1,2,2,2,2,3,2,1,2,0,1860,2,1,4,NA,NA,NA,HILLSIDE,60162,5569,0.664571736397917,0.07739270964266474,0.059974860836775,0.192853295026037,0.01041479619321242,35086,Hillside,0,0,1,0,1,0,SCHOOL DISTRICT 92 1/2,PROVISO TOWNSHIP HIGH SCHOOL 209,12.834,85958,FALSE,TRUE,TRUE
124592,202,71,71430,157320,37200,NA,O,3720,60,NA,2,1,4,2,1,3,1,5,2,0,3,1,0,2,NA,2,2,1,1,2,2,0,864,2,1,1,NA,NA,NA,CHICAGO,60630,4789,0.7053664648152015,0.01106702860722489,0.06890791396951347,0.20526205888494467,0.01879306744623094,14000,Chicago,0,0,1,0,0,0,GARVY,TAFT HS,6.396,75601,FALSE,TRUE,TRUE
434500,207,16,16030,235080,48900,NA,W,8150,62,NA,3,1,6,4,1,3,1,5,2,1,2,2,1,NA,NA,2,2,1,2,1,2,0,1461,2,1,2,3,NA,NA,MOUNT PROSPECT,60056,6380,0.8775862068965518,0.01442006269592476,0.03918495297805643,0.02288401253918495,0.08746081504702194,51089,Mount Prospect,0,0,1,0,0,0,SCHOOL DISTRICT  57,ARLINGTON HTS TWNSHP H S 214,10.51,102379,FALSE,TRUE,TRUE
340000,203,71,71440,351120,66150,NA,T,5292,35,NA,2,1,6,3,1,3,1,5,1,1,3,2,0,2,NA,2,2,3,1,2,2,0,1725,2,1,1,NA,NA,NA,CHICAGO,60631,3364,0.8061831153388823,2.9726516052318666e-4,0.02972651605231866,0.13971462544589774,0.04815695600475624,14000,Chicago,1,0,1,0,1,0,EDISON PARK,TAFT HS,6.786,93778,FALSE,TRUE,TRUE
342500,211,71,71071,266360,64150,AV,W,4752,106,2,1,1,6,4,1,1,2,5,2,0,1,2,0,NA,NA,2,2,7,NA,NA,NA,0,1680,2,2,2,3,NA,NA,CHICAGO,60630,6011,0.4886042255864249,0.00415904175677923,0.18100149725503245,0.29229745466644486,0.06371651971385793,14000,Chicago,0,0,1,0,0,0,PALMER,TAFT HS,6.808,70682,FALSE,FALSE,TRUE
395000,234,25,25090,355140,99220,NA,W,8100,62,NA,3,1,7,4,3,1,1,5,2,1,3,2,1,2,NA,2,2,1,3,1,2,0,1943,2,1,4,NA,NA,NA,NORTHFIELD,60093,5742,0.8650296064089168,0,0.1250435388366423,0.00731452455590386,0.00522466039707419,53663,Northfield,0,0,1,0,0,0,SCHOOL DISTRICT 29,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.75844,140789,FALSE,TRUE,TRUE
200000,203,71,71200,193950,41930,NA,W,3812,92,NA,2,5,6,3,1,1,2,5,2,0,1,1,1,2,NA,2,2,3,2,2,2,0,1378,2,1,5,1,NA,1,CHICAGO,60707,7451,0.2037310428130452,0.0488525030197289,4.0263051939337e-4,0.7058113004965776,0.06710508656556168,14000,Chicago,0,0,1,0,0,0,"LOCKE, J",STEINMETZ COLLEGE PREP HS,7.149,40262,FALSE,TRUE,TRUE
200000,203,72,72350,151020,37800,NA,W,3780,63,NA,1,1,4,2,2,3,1,5,2,0,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,1094,2,1,1,NA,NA,NA,CHICAGO,60638,3145,0.30842607313195547,0.00985691573926868,0.0273449920508744,0.6349761526232115,0.03879173290937997,14000,Chicago,0,0,6,1,0,0,TWAIN,KENNEDY HS,7.314,51034,FALSE,FALSE,TRUE
828000,207,77,77120,530100,56400,NA,W,2256,6,NA,2,1,7,3,3,1,1,5,1,0,3,2,2,2,2,2,2,3,2,2,2,0,1984,2,1,2,NA,NA,1,CHICAGO,60612,2274,0.5584872471416007,0.03430079155672823,0.04089709762532981,0.35048372911169745,0.0316622691292876,14000,Chicago,0,0,1,0,0,0,TALCOTT,WELLS HS,6.828059976931949,77794,FALSE,TRUE,TRUE
450000,211,71,71260,311600,46870,NA,W,3750,95,2,2,2,10,4,1,1,2,5,2,0,3,2,0,2,2,2,2,3,1,2,2,0,2266,2,2,2,NA,NA,1,CHICAGO,60641,5624,0.1248221906116643,0.0215149359886202,0.01369132290184921,0.8280583214793741,0.01866998577524893,14000,Chicago,0,0,6,1,0,0,FALCONER,FOREMAN HS,7.27,59246,FALSE,TRUE,TRUE
103000,205,70,70121,88810,21350,NA,W,3050,112,NA,2,2,7,4,1,3,2,5,2,0,3,1,0,NA,NA,2,2,1,1,2,2,0,1236,2,1,2,NA,NA,NA,CHICAGO,60619,1693,0.01299468399291199,0.9793266391021854,0.00767867690490254,0,0,14000,Chicago,0,0,1,0,0,0,"WASHINGTON, H",HARLAN HS,6.808,25931,FALSE,TRUE,TRUE
280000,295,19,19100,311660,19720,NA,W,1409,8,NA,3,1,5,2,3,1,1,5,1,0,3,2,1,2,2,2,2,3,2,1,2,0,1624,2,1,2,NA,NA,NA,LEMONT,60439,5663,0.8855730178350697,0.01271410912943669,0.03372770616281123,0.04926717287656719,0.03743598799223027,42795,Lemont,0,0,1,0,0,0,COMBINED SCHOOL DISTRICT C.C. NO. 113A,LEMONT TOWNSHIP HIGH SCHOOL  210,7.564,106656,FALSE,TRUE,TRUE
254990,234,21,21091,156450,31050,AV,W,5400,45,NA,3,1,6,3,3,1,1,5,1,0,3,1,1,NA,NA,2,2,4,1,2,2,0,1310,2,1,4,NA,NA,NA,BEDFORD PARK,60501,5841,0.7318952234206472,0.03561034069508646,0.01027221366204417,0.2222222222222222,0,04572,Bedford Park,0,0,1,0,0,0,SCHOOL DISTRICT  104,COMMUNITY HIGH SCHOOL  217,15.705,65016,FALSE,TRUE,TRUE
140000,203,39,39211,102020,56760,NA,W,12614,56,NA,3,1,6,3,2,3,1,5,2,0,3,1,1,NA,NA,2,2,1,3,1,2,0,1332,2,1,1,NA,NA,NA,CRESTWOOD,60418,6296,0.9027954256670904,0.02636594663278272,0.02445997458703939,0.04606099110546378,3.176620076238882e-4,17497,Crestwood,0,0,1,0,0,0,SCHOOL DISTRICT 130,COMMUNITY HIGH SCHOOL  218,11.33,63017,FALSE,TRUE,TRUE
605000,278,25,25260,431310,102900,GD,W,10290,41,NA,1,1,8,4,1,3,1,5,1,1,3,2,1,NA,NA,2,2,3,1,1,2,0,2285,2,1,2,NA,NA,NA,GLENVIEW,60025,2629,0.6165842525675161,0.01407379231647014,0.14834537847090148,0.20692278432864208,0.02814758463294028,29938,Glenview,0,0,1,0,0,0,SCHOOL DISTRICT C C 34,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,8.924,99881,FALSE,TRUE,TRUE
120000,211,11,11070,141330,29760,NA,W,3720,91,2,3,1,8,4,1,1,2,5,2,0,1,2,0,2,2,2,2,3,1,2,2,0,1925,2,2,5,2,NA,1,BERWYN,60402,8292,0.2575976845151954,0.01193921852387843,0.00410033767486734,0.7130969609261939,0.02653159671972986,05573,Berwyn,0,0,1,0,0,1,SCHOOL DISTRICT  100,BERWYN CICERO STICKNEY HIGH SCHOOL 201,15.931,62167,FALSE,TRUE,TRUE
235000,202,72,72200,113590,35280,NA,W,4410,67,NA,2,1,5,3,1,1,1,2,2,0,1,1,0,2,2,2,2,3,1,2,2,0,989,2,1,1,3,NA,NA,CHICAGO,60652,6994,0.03002573634543895,0.8311409779811266,0.00943665999428081,0.0550471832999714,0.14869888475836432,14000,Chicago,0,0,1,0,0,0,CARROLL,BOGAN HS,6.845,66886,FALSE,TRUE,TRUE
85000,202,18,18070,128070,23770,NA,O,8645,53,NA,1,1,5,3,1,1,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,926,2,1,1,NA,NA,NA,HANOVER PARK,60133,6608,0.1823547215496368,0.0263317191283293,0.01755447941888619,0.761047215496368,0.02058111380145278,32746,Hanover Park,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,13.657,63422,FALSE,TRUE,TRUE
36000,202,31,31034,75120,16530,NA,W,4410,89,NA,2,1,5,2,1,3,1,5,2,0,1,1,1,NA,NA,2,2,1,1,2,2,0,924,2,1,1,3,NA,1,MAYWOOD,60153,5264,0.02051671732522796,0.8077507598784195,0.0060790273556231,0.1656534954407295,0,47774,Maywood,0,0,1,0,0,0,SCHOOL DISTRICT 89,PROVISO TOWNSHIP HIGH SCHOOL 209,18.17,61250,FALSE,TRUE,TRUE
265000,203,71,71440,196280,73600,NA,T,7360,58,NA,1,1,5,3,2,3,1,5,2,0,3,1,0,NA,NA,2,2,1,1,2,2,0,1381,2,1,1,NA,NA,NA,CHICAGO,60631,3364,0.8061831153388823,2.9726516052318666e-4,0.02972651605231866,0.13971462544589774,0.04815695600475624,14000,Chicago,1,0,1,0,0,0,EDISON PARK,TAFT HS,6.832,93778,FALSE,TRUE,TRUE
110000,203,28,28050,147830,28270,NA,W,8078,43,NA,1,1,5,3,1,3,1,5,2,0,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,1218,2,1,1,NA,NA,NA,TINLEY PARK,60477,7741,0.817336261464927,0.02092752874305645,0.01278904534297894,0.13783748869655085,0.02221935150497351,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT  140,CONSOLIDATED HIGH SCHOOL  230,11.345,66981,FALSE,FALSE,TRUE
500000,206,24,24102,498050,62700,NA,W,6600,86,NA,2,3,9,5,3,3,2,5,2,1,2,2,1,NA,NA,2,2,2,2,1,2,0,2778,2,1,2,3,NA,NA,LINCOLNWOOD,60712,4052,0.6236426456071076,0,0.30009871668311944,0.06688055281342548,0.01431391905231984,43744,Lincolnwood,0,0,1,0,0,0,SCHOOL DISTRICT 74,COMMUNITY HIGH SCHOOL  219,10.487,105132,FALSE,TRUE,TRUE
155000,207,72,72274,279200,22890,NA,W,3052,5,NA,1,1,7,3,2,3,1,5,1,0,3,2,1,2,2,2,2,3,1,2,2,0,1658,2,1,2,NA,NA,NA,CHICAGO,60643,2279,0.00614304519526108,0.936375603334796,0,0.01623519087318999,0.08249232119350593,14000,Chicago,0,0,1,0,0,0,MOUNT VERNON,JULIAN HS,6.803,39893,FALSE,TRUE,TRUE
182000,202,22,22130,121250,75070,NA,W,10010,64,NA,1,1,5,3,2,3,1,5,2,0,3,1,0,2,2,2,2,3,1,2,2,0,960,2,1,1,NA,NA,NA,DES PLAINES,60016,3286,0.7325015216068168,0.01217285453438831,0.16372489348752284,0.07668898356664638,0.02982349360925137,19642,Des Plaines,0,0,1,0,0,0,SCHOOL DISTRICT C C  62,MAINE TOWNSHIP HIGH SCHOOL  207,9.916,72946,FALSE,TRUE,TRUE
255000,203,71,71171,194620,48750,NA,W,3750,91,NA,2,1,6,3,1,1,2,5,2,0,2,2,0,2,2,2,2,3,1,2,2,0,1353,2,1,5,1,NA,NA,CHICAGO,60641,5325,0.3646948356807512,0.00469483568075117,0.07192488262910798,0.5521126760563381,0.01126760563380281,14000,Chicago,0,0,1,0,0,0,REINBERG,FOREMAN HS,6.871,59917,FALSE,TRUE,TRUE
210000,203,20,20050,144180,22500,NA,O,7500,71,NA,4,1,6,3,1,1,1,5,1,0,1,1,1,2,2,2,2,2,1,1,2,0,1047,2,1,5,1,NA,NA,NORTHLAKE,60164,4666,0.26789541363051866,0.02271753107586798,0.0100728675525075,0.6881697385340763,0.02228889841405915,53871,Northlake,0,0,1,0,0,0,SCHOOL DISTRICT  83,COMMUNITY HIGH SCHOOL  212,14.191,66655,FALSE,TRUE,TRUE
285500,211,72,72193,226950,38700,NA,T,5160,51,NA,2,1,10,6,1,3,2,5,2,0,3,2,0,NA,NA,2,2,3,2,2,2,0,2544,2,2,2,NA,NA,NA,CHICAGO,60652,6638,0.1104248267550467,0.1544139801144923,0.01988550768303705,0.6999096113287134,0.03073214823742091,14000,Chicago,0,0,1,0,0,0,STEVENSON,BOGAN HS,7.209,64659,FALSE,TRUE,TRUE
247000,205,31,31160,174180,29530,NA,W,5625,87,NA,1,1,7,4,1,3,1,5,1,0,2,1,1,2,2,2,2,3,1,2,2,0,1512,2,1,2,3,NA,NA,BROOKFIELD,60513,5502,0.8009814612868048,0.01035986913849509,0.02998909487459105,0.1395856052344602,0.03816793893129771,08576,Brookfield,0,0,1,0,0,0,SCHOOL DISTRICT 95,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,13.408,84053,FALSE,TRUE,TRUE
164700,234,37,37061,99110,18420,NA,W,5670,20,NA,3,1,7,4,3,1,1,5,1,1,3,2,0,2,2,2,2,3,1,1,2,0,1431,2,1,4,NA,NA,NA,CALUMET CITY,60409,6780,0.15206489675516224,0.6339233038348082,0.00191740412979351,0.2019174041297935,0.02035398230088495,10487,Calumet City,0,0,1,0,0,0,SCHOOL DISTRICT 156,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,23.175,47390,FALSE,TRUE,TRUE
512500,205,27,27030,190880,47330,AV,W,4618,96,NA,4,1,9,5,1,3,1,5,2,0,2,2,2,2,2,2,2,7,NA,NA,NA,0,2911,2,1,2,2,NA,1,OAK PARK,60302,4411,0.5601904330083881,0.31240081614146453,0.02629789163454999,0.06619814101110859,0.06982543640897755,54885,Oak Park,0,0,1,0,0,0,SCHOOL DISTRICT  97,CONSOLIDATED HIGH SCHOOL  200,14.358,125590,FALSE,FALSE,FALSE
48841,234,37,37150,94950,27900,NA,O,7440,47,NA,3,1,7,3,3,1,1,5,1,0,3,1,1,NA,NA,2,2,3,3,1,2,0,1264,2,1,4,NA,NA,NA,SOUTH HOLLAND,60473,2838,0.14799154334038056,0.8146582100070472,0,0.03171247357293869,0.01127554615926709,70850,South Holland,0,0,1,0,0,0,SCHOOL DISTRICT  150,THORNTON TOWNSHIP HIGH SCHOOL  205,16.244,63750,FALSE,TRUE,TRUE
462500,205,34,34050,308910,185340,NA,W,24713,96,NA,3,1,8,4,1,3,2,5,2,1,3,2,1,NA,NA,2,2,7,NA,NA,NA,0,2128,2,1,2,NA,NA,NA,RIVERSIDE,60546,5210,0.7667946257197696,0.02610364683301343,0.03435700575815739,0.16698656429942418,0.01151631477927063,64421,Riverside,0,0,1,0,0,0,SCHOOL DISTRICT 96,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,12.895,91607,FALSE,FALSE,TRUE
75100,234,12,12043,116940,29690,NA,O,7918,31,NA,3,1,6,3,3,1,1,5,1,1,3,2,0,2,NA,2,2,3,2,1,2,0,1331,2,1,4,NA,NA,NA,LYNWOOD,60411,8891,0.2217973231357553,0.6219772803959059,0.00236193903947812,0.1336182656619053,0.02924305477449106,45421,Lynwood,0,0,1,0,0,0,SCHOOL DISTRICT  171,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,13.441,54518,FALSE,TRUE,TRUE
280000,211,36,36041,236580,28260,NA,W,6650,37,2,2,1,11,6,1,3,1,5,2,0,3,3,2,NA,NA,2,2,7,NA,NA,NA,0,2948,2,2,2,NA,NA,NA,BURBANK,60459,5085,0.7058013765978368,0.0344149459193707,0.01986234021632251,0.22281219272369715,0.03421828908554572,09642,Burbank,0,0,1,0,0,1,SCHOOL DISTRICT  111,COMMUNITY HIGH SCHOOL  220,12.073,57148,FALSE,FALSE,TRUE
177500,203,39,39050,67820,17180,NA,T,3125,72,NA,2,1,5,2,1,3,1,5,1,0,1,1,0,1,2,2,2,2,1,2,2,0,1190,2,1,5,1,NA,NA,OAK LAWN,60453,3978,0.7476118652589241,0.01935646053293112,0.00854700854700854,0.21568627450980393,0.01759678230266465,54820,Oak Lawn,0,0,1,0,0,0,SCHOOL DISTRICT  123,COMMUNITY HIGH SCHOOL  229,11.985,93723,FALSE,TRUE,TRUE
172500,206,70,70120,157560,50310,NA,O,5591,101,NA,2,1,10,5,1,3,1,5,2,1,3,1,1,NA,NA,2,2,2,2,2,2,0,2688,2,1,2,NA,NA,NA,CHICAGO,60619,4890,0.03006134969325153,0.9251533742331288,0,0.02310838445807771,0.04335378323108384,14000,Chicago,0,0,1,0,0,0,DIXON,HARLAN HS,7.260601783060921,26508,FALSE,TRUE,TRUE
525000,205,23,23043,508940,168300,NA,W,11220,95,NA,4,1,8,3,1,3,2,5,2,1,1,2,1,2,NA,2,2,1,1,2,2,0,1798,2,1,2,3,NA,NA,GLENCOE,60022,6421,0.8736956860302134,0.02055754555365208,0.03099205731194518,0.06930384675284224,0.01090172870269428,29652,Glencoe,0,0,1,0,0,0,SCH DISTRICT 35,NEW TRIER TOWNSHIP HIGH SCHOOL  203,9.815,194803,FALSE,TRUE,TRUE
439000,205,71,71021,412590,57280,AV,T,4092,66,NA,2,1,8,4,1,1,1,5,1,0,3,2,0,NA,NA,2,2,3,1,2,2,0,1884,2,1,2,NA,NA,NA,CHICAGO,60646,6516,0.6887661141804788,0.00751995089011663,0.16574585635359115,0.11832412523020258,0.0392879066912216,14000,Chicago,0,0,1,0,0,1,SAUGANASH,TAFT HS,6.833,123818,FALSE,TRUE,TRUE
156000,203,70,70111,120800,26900,NA,W,3844,54,NA,2,1,5,3,1,3,1,5,1,0,3,1,1,2,2,2,2,3,1,2,2,0,1148,2,1,1,NA,NA,NA,CHICAGO,60619,2340,0.00683760683760683,0.9478632478632478,0,0.01538461538461538,0.05726495726495726,14000,Chicago,0,0,6,1,0,0,GILLESPIE,HARLAN HS,6.825,55667,FALSE,TRUE,TRUE
370000,203,76,76030,192140,109370,NA,W,3125,41,NA,2,1,7,3,1,1,1,5,2,0,3,1,1,NA,NA,2,2,7,NA,NA,NA,0,1120,2,1,1,NA,NA,NA,CHICAGO,60616,3176,0.20340050377833752,0.01164987405541561,0.6155541561712846,0.14042821158690175,0.05793450881612091,14000,Chicago,0,0,1,0,0,0,HEALY,TILDEN HS,6.808,46509,FALSE,FALSE,TRUE
154000,295,38,38032,136890,8120,NA,W,1477,56,NA,2,1,5,3,3,3,1,5,1,0,1,1,1,2,2,2,2,7,NA,NA,NA,0,1148,2,1,2,3,NA,NA,ARLINGTON HEIGHTS,60005,5739,0.960446070744032,0.00958355114131381,0.02247778358599059,0.00278794215020038,0.00940930475692629,02154,Arlington Heights,0,0,1,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,9.536848484848486,105114,FALSE,FALSE,TRUE
400000,203,38,38070,273040,46430,NA,T,8442,61,NA,2,1,6,4,3,3,2,5,2,0,3,2,1,NA,NA,2,2,3,1,1,2,0,1612,2,1,1,NA,NA,NA,ARLINGTON HEIGHTS,60004,4746,0.8314369995785925,0.02064896755162242,0.07796038769490098,0.05689001264222503,0.02612726506531816,02154,Arlington Heights,0,0,1,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,11.065,102520,FALSE,TRUE,TRUE
270000,203,35,35085,166460,34650,NA,W,7700,42,NA,1,2,8,4,4,3,1,5,2,0,3,2,0,2,2,2,2,1,1,1,2,0,1756,2,1,1,NA,NA,NA,ELK GROVE VILLAGE,60007,7151,0.733463851209621,0.0146832610823661,0.15102782827576564,0.08152705915256607,0.03859600055936232,23256,Elk Grove Village,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.723,104968,FALSE,TRUE,TRUE
468150,211,71,71101,371720,56870,NA,T,4375,59,3,2,1,13,5,1,2,1,5,2,0,3,3,0,2,NA,2,2,3,1,2,2,0,3718,2,2,2,NA,NA,NA,CHICAGO,60630,7859,0.5728464181193537,0.0255757729991093,0.03053823641684693,0.31683420282478686,0.10510243033464818,14000,Chicago,0,0,1,0,0,0,PORTAGE PARK,SCHURZ HS,6.871,76545,FALSE,TRUE,TRUE
260000,295,77,77091,85430,24460,NA,O,2082,23,NA,2,1,7,4,1,3,1,5,1,1,3,3,1,2,2,2,2,1,2,1,1,0,1948,2,1,2,NA,NA,NA,CHICAGO,60623,1692,0.09869976359338062,0.8481087470449172,0,0.03486997635933806,0.03664302600472813,14000,Chicago,0,0,5,1,0,1,JOHNSON,FARRAGUT HS,6.808,20417,FALSE,TRUE,TRUE
24000,211,72,72080,91120,26350,NA,O,3100,115,NA,1,1,7,4,2,3,1,5,2,0,3,2,0,NA,NA,2,2,7,NA,NA,NA,0,2680,2,2,2,NA,NA,NA,CHICAGO,60609,5941,0.03719912472647702,0.03467429725635414,0.0464568254502609,0.8776300286147113,0.0080794479043932,14000,Chicago,0,0,4,1,0,0,SEWARD,RICHARDS HS,6.448348513011153,33507,FALSE,FALSE,TRUE
200000,203,20,20080,160380,24990,NA,T,3570,59,NA,2,1,5,2,1,3,1,5,1,0,3,1,0,NA,NA,2,2,2,1,2,2,0,1064,2,1,1,NA,NA,NA,ELMWOOD PARK,60707,4125,0.7832727272727272,0.02327272727272727,0.06642424242424243,0.11272727272727272,0.0286060606060606,23724,Elmwood Park,0,0,1,0,0,0,SCHOOL DISTRICT UNIT  401,SCHOOL DISTRICT UNIT  401,11.093,80208,FALSE,TRUE,TRUE
272500,203,29,29060,196350,28210,NA,W,8680,40,NA,2,1,6,3,1,3,1,5,1,0,3,1,1,2,NA,2,2,3,1,2,2,0,1275,2,1,1,NA,NA,NA,PALATINE,60074,4559,0.8017109015134898,0.02039921035314762,0.05878482123272648,0.0993638955911384,0.03750822548804562,57225,Palatine,0,0,6,1,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,10.291,84615,FALSE,TRUE,TRUE
335000,234,16,16010,177960,50030,NA,W,10006,53,NA,3,1,6,3,3,1,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1137,2,1,4,NA,NA,NA,MOUNT PROSPECT,60056,4182,0.8275944524151124,0.02725968436154949,0.09110473457675754,0.05188904830224773,0.00430416068866571,51089,Mount Prospect,0,0,1,0,0,0,SCHOOL DISTRICT C C  59,ARLINGTON HTS TWNSHP H S 214,10.42,87889,FALSE,TRUE,TRUE
175000,203,37,37150,84440,28860,NA,W,7215,59,NA,2,1,6,3,1,1,1,5,1,0,3,1,1,2,2,2,2,1,2,1,2,0,1120,2,1,1,NA,NA,NA,SOUTH HOLLAND,60473,3183,0.12409676405906378,0.8360037700282752,0.00282752120640904,0.03707194470625196,0,70850,South Holland,0,0,1,0,0,0,SCHOOL DISTRICT  150,THORNTON TOWNSHIP HIGH SCHOOL  205,17.199,72500,FALSE,TRUE,TRUE
